ID,Origin,media,url,zipcode,comarca,provincia,comunidad autonoma
3197,Iberfier,ràdio artà,radioarta.cat,07570,El Levante de Mallorca/ es Llevant de Mallorca,Illes Balears,Illes Balears
3198,Iberfier,ràdio badalona,radiob.cat,08915,Barcelonès,Barcelona,Cataluña
3199,Iberfier,radio bala,radiobalamanresa.wordpress.com,,,,
3200,Iberfier,radio balaguer,radiobalaguer.cat,25600,Noguera,Lleida,Cataluña
3201,Iberfier,ràdio barcelona,cadenaser.com,28013,,,
3202,Iberfier,ràdio begues,radiobegues.cat,08859,Baix Llobregat,Barcelona,Cataluña
3203,Iberfier,ràdio bon matí,radiobonmati.net,17164,"codigo postal
17164    Gironès
17164      Selva
17164    Gironès
Name: comarca2, dtype: object","codigo postal
17164    Girona
17164    Girona
17164    Girona
Name: provincia, dtype: object","codigo postal
17164    Cataluña
17164    Cataluña
17164    Cataluña
Name: comunidad autonoma, dtype: object"
3204,Iberfier,radio calella televisió,radiocalella.cat,08370,Maresme,Barcelona,Cataluña
3205,Iberfier,ràdio canovelles city,radiocanovelles.com,08420,Vallès Oriental,Barcelona,Cataluña
3206,Iberfier,ràdio cardedeu,radiocardedeu.com,08440,"codigo postal
08440    Vallès Oriental
08440    Vallès Oriental
Name: comarca2, dtype: object","codigo postal
08440    Barcelona
08440    Barcelona
Name: provincia, dtype: object","codigo postal
08440    Cataluña
08440    Cataluña
Name: comunidad autonoma, dtype: object"
3207,Iberfier,radio castellón,cadenaser.com,12003,La Plana Alta,Castellón/Castelló,Comunidad Valenciana
3208,Iberfier,ràdio ciutat vella,radiociutatvella.es,08001,Barcelonès,Barcelona,Cataluña
3209,Iberfier,ràdio cocentaina,radiococentaina.com,03820,El Comtat,Alicante/Alacant,Comunidad Valenciana
3210,Iberfier,ràdio despí,radiodespi.net,08970,Baix Llobregat,Barcelona,Cataluña
3211,Iberfier,radio elche,cadenaser.com,03201,El Baix Vinalopó,Alicante/Alacant,Comunidad Valenciana
3212,Iberfier,radio esparreguera,radioesparreguera.cat,08292,Baix Llobregat,Barcelona,Cataluña
3213,Iberfier,ràdio èxit,radioexit.com,,,,
3214,Iberfier,ràdio girona,cadenaser.com,17001,Gironès,Girona,Cataluña
3215,Iberfier,ràdio gladys palmera,gladyspalmera.com,08009,Barcelonès,Barcelona,Cataluña
3216,Iberfier,radio gracia,lameva.barcelona.cat,08012,Barcelonès,Barcelona,Cataluña
3217,Iberfier,ràdio hospitalet,radiohospitalet.cat,43890,Baix Camp,Tarragona,Cataluña
3218,Iberfier,ràdio illa formentera,radioilla.cat,07860,Isla de Formentera/ Illa de Formentera,Illes Balears,Illes Balears
3219,Iberfier,radio klara,radioklara.org,46001,València,Valencia/València,Comunidad Valenciana
3220,Iberfier,ràdio l’arboç,radiobaixpenedes.com,43720,,Tarragona,Cataluña
3221,Iberfier,radio la selva,radiolaselva.cat,,,,
3222,Iberfier,ràdio litoral,radiolitoral.org,08395,Maresme,Barcelona,Cataluña
3223,Iberfier,ràdio lleida,cadenaser.com,25007,Segrià,Lleida,Cataluña
3224,Iberfier,ràdio l'om,radiolom.es,46220,"codigo postal
46220    L'Horta Sud
46220    L'Horta Sud
Name: comarca2, dtype: object","codigo postal
46220    Valencia/València
46220    Valencia/València
Name: provincia, dtype: object","codigo postal
46220    Comunidad Valenciana
46220    Comunidad Valenciana
Name: comunidad autonoma, dtype: object"
3225,Iberfier,radio manises,radiomanises.es,46940,L'Horta Sud,Valencia/València,Comunidad Valenciana
3226,Iberfier,radio marca barcelona,radiomarcabarcelona.com,08006,Barcelonès,Barcelona,Cataluña
3227,Iberfier,radio matarranya,radiomatarranya.com,44580,,,
3228,Iberfier,radio milleniun de alicante,radiomilleniumdealicante.es,,,,
3229,Iberfier,ràdio mistelera,radiomistelera.blogspot.com.es,03709,La Marina Alta,Alicante/Alacant,Comunidad Valenciana
3230,Iberfier,ràdio mollet,radiomollet.com,08100,Vallès Oriental,Barcelona,Cataluña
3231,Iberfier,ràdio mora de ebre,radiomoradebre.cat,43740,Ribera d'Ebre,Tarragona,Cataluña
3232,Iberfier,radio nova,vilanovainformacio.cat,08800,Garraf,Barcelona,Cataluña
3233,Iberfier,radio olot,radiolot.cat,17800,Garrotxa,Girona,Cataluña
3234,Iberfier,radio ontinyent,radioontinyent.com,46870,La Vall d'Albaida,Valencia/València,Comunidad Valenciana
3235,Iberfier,radio palau,radiopalau.cat,08184,"codigo postal
08184                  NaN
08184    Vallès Occidental
Name: comarca2, dtype: object","codigo postal
08184    Barcelona
08184    Barcelona
Name: provincia, dtype: object","codigo postal
08184    Cataluña
08184    Cataluña
Name: comunidad autonoma, dtype: object"
3236,Iberfier,radio pego,radiopego.com,03780,"codigo postal
03780    La Marina Alta
03780    La Marina Alta
Name: comarca2, dtype: object","codigo postal
03780    Alicante/Alacant
03780    Alicante/Alacant
Name: provincia, dtype: object","codigo postal
03780    Comunidad Valenciana
03780    Comunidad Valenciana
Name: comunidad autonoma, dtype: object"
3237,Iberfier,radio piera,radiopiera.cat,08784,Anoia,Barcelona,Cataluña
3238,Iberfier,ràdio pinsania,radiopinsania.wordpress.com,,,,
3239,Iberfier,ràdio platja d’aro,rpa.cat,17250,Baix Empordà,Girona,Cataluña
3240,Iberfier,radio pollença,radiopollença.net,07460,,Illes Balears,Illes Balears
3241,Iberfier,ràdio reus,cadenaser.com,43204,Baix Camp,Tarragona,Cataluña
3242,Iberfier,radio ripol ona 90,corisamediagrup.com,,,,
3243,Iberfier,ràdio salut,radiosalut.com,08006,Barcelonès,Barcelona,Cataluña
3244,Iberfier,radio san font,radiosantfost.cat,08105,Vallès Oriental,Barcelona,Cataluña
3245,Iberfier,ràdio santa perpetua,staperpetua.org,08130,Vallès Occidental,Barcelona,Cataluña
3246,Iberfier,ràdio sant pere i sant pau,radiospsp.com,43007,Tarragonès,Tarragona,Cataluña
3247,Iberfier,ràdio sant vicenç,radiosvh.info,08620,Baix Llobregat,Barcelona,Cataluña
3248,Iberfier,ràdio sentmenat,radiosentmenat.com,,,,
3249,Iberfier,ràdioseu,radioseu.cat,25700,Alt Urgell,Lleida,Cataluña
3250,Iberfier,ràdio sió agramunt,radiosio.cat,25310,Urgell,Lleida,Cataluña
3251,Iberfier,radio star terrassa,radiostarterrassa.com,08227,Vallès Occidental,Barcelona,Cataluña
3252,Iberfier,radioteatre,radioteatre.com,,,,
3253,Iberfier,radio uji,radio.uji.es,12701,,,
3254,Iberfier,ràdio ulldecona i tvu,radioulldecona.net,43550,Montsià,Tarragona,Cataluña
3255,Iberfier,radio umh,radio.umh.es,03202,El Baix Vinalopó,Alicante/Alacant,Comunidad Valenciana
3256,Iberfier,radio valencia,cadenaser.com,46002,València,Valencia/València,Comunidad Valenciana
3257,Iberfier,radio vila-real,radiovila-real.es,12540,La Plana Baixa,Castellón/Castelló,Comunidad Valenciana
3258,Iberfier,rap 107,rap107.fm,08150,Vallès Oriental,Barcelona,Cataluña
3259,Iberfier,remember ràdio joventut,radiojoventut.es,,,,
3260,Iberfier,report.cat,report.cat,08007,Barcelonès,Barcelona,Cataluña
3261,Iberfier,revista alella,revistaalella.cat,08328,Maresme,Barcelona,Cataluña
3262,Iberfier,revista baix empordà,revistabaixemporda.cat,17230,Baix Empordà,Girona,Cataluña
3263,Iberfier,revista caramella,revistacaramella.cat,08513,Lluçanès,Barcelona,Cataluña
3264,Iberfier,revista castells,revistacastells.cat,08870,Garraf,Barcelona,Cataluña
3265,Iberfier,revista de catalunya,revistadecatalunya.cat,08001,Barcelonès,Barcelona,Cataluña
3266,Iberfier,revista de girona,revistadegirona.cat,17004,Gironès,Girona,Cataluña
3267,Iberfier,revista musical catalana,revistamusical.cat,08003,Barcelonès,Barcelona,Cataluña
3268,Iberfier,revista som i serem,revistasomiserem.com,,,,
3269,Iberfier,ribeirabaixa.info,riberabaixa.info,46410,La Ribera Baixa,Valencia/València,Comunidad Valenciana
3270,Iberfier,ribera tv,riberatelevisio.com,46600,"codigo postal
46600      La Ribera Alta
46600    La Hoya de Buñol
Name: comarca2, dtype: object","codigo postal
46600    Valencia/València
46600    Valencia/València
Name: provincia, dtype: object","codigo postal
46600    Comunidad Valenciana
46600    Comunidad Valenciana
Name: comunidad autonoma, dtype: object"
3271,Iberfier,ripollet ràdio,ripolletradio.cat,08291,Vallès Occidental,Barcelona,Cataluña
3272,Iberfier,roda de berà radio,web.rodadebera.cat,,,,
3273,Iberfier,roses avui,rosesavui.com,17480,Alt Empordà,Girona,Cataluña
3274,Iberfier,rtv10 - ràdio i televisió de sant esteve sesrovires,rtv10.net,08635,Baix Llobregat,Barcelona,Cataluña
3275,Iberfier,rtv el vendrell,rtvelvendrell.cat,43700,Baix Penedès,Tarragona,Cataluña
3276,Iberfier,rtv vilafranca,rtvvilafranca.cat,08720,Alt Penedès,Barcelona,Cataluña
3277,Iberfier,rubí informa,rubiinforma.com,08222,Vallès Occidental,Barcelona,Cataluña
3278,Iberfier,sabadell informa,sabadellinforma.com,08222,Vallès Occidental,Barcelona,Cataluña
3279,Iberfier,salut i força,saludediciones.com,07010,"codigo postal
07010         NaN
07010    La Safor
Name: comarca2, dtype: object","codigo postal
07010    Illes Balears
07010    Illes Balears
Name: provincia, dtype: object","codigo postal
07010    Illes Balears
07010    Illes Balears
Name: comunidad autonoma, dtype: object"
3280,Iberfier,sant andreu tv,santandreutv.com,08740,Baix Llobregat,Barcelona,Cataluña
3281,Iberfier,sant boi notícies,sbn.cat,08830,Baix Llobregat,Barcelona,Cataluña
3282,Iberfier,sant cugat informa,santcugatinforma.com,08222,Vallès Occidental,Barcelona,Cataluña
3283,Iberfier,sants ràdio,sants3radio.cat,08014,Barcelonès,Barcelona,Cataluña
3284,Iberfier,sarment,ccbalsareny.cat,08660,Bages,Barcelona,Cataluña
3285,Iberfier,scanner fm,scannerfm.com,08001,Barcelonès,Barcelona,Cataluña
3286,Iberfier,semprevalencia.com,semprevalencia.com,46023,València,Valencia/València,Comunidad Valenciana
3287,Iberfier,sentmenat,sentmenat.com,08181,Vallès Occidental,Barcelona,Cataluña
3288,Iberfier,ser tarragona,cadenaser.com,43005,Tarragonès,Tarragona,Cataluña
3289,Iberfier,set accents,7accents.cat,25007,Segrià,Lleida,Cataluña
3290,Iberfier,somatents,somatents.com,08001,Barcelonès,Barcelona,Cataluña
3291,Iberfier,som garrigues,somgarrigues.cat,25400,Garrigues,Lleida,Cataluña
3292,Iberfier,super deporte,superdeporte.es,46014,"codigo postal
46014       València
46014    L'Horta Sud
Name: comarca2, dtype: object","codigo postal
46014    Valencia/València
46014    Valencia/València
Name: provincia, dtype: object","codigo postal
46014    Comunidad Valenciana
46014    Comunidad Valenciana
Name: comunidad autonoma, dtype: object"
3293,Iberfier,tac 12 tv,tac12.alacarta.cat,,,,
3294,Iberfier,taradell,taradell.com,08552,Osona,Barcelona,Cataluña
3295,Iberfier,taronja digital anoia,canaltaronja.cat,08241,Bages,Barcelona,Cataluña
3296,Iberfier,tarragona 21,tarragona21.com,43007,Tarragonès,Tarragona,Cataluña
3297,Iberfier,tarragona empresarial,tarragonaempresarial.com,,,,
3298,Iberfier,tarragonanoticias.com,tarragonanoticias.com,,,,
3299,Iberfier,televisió d’eivissa i formentera,teftv.com,07800,"codigo postal
07800                                         NaN
07800                             Vallès Oriental
07800    El Llano de Mallorca/ es Pla de Mallorca
Name: comarca2, dtype: object","codigo postal
07800    Illes Balears
07800    Illes Balears
07800    Illes Balears
Name: provincia, dtype: object","codigo postal
07800    Illes Balears
07800    Illes Balears
07800    Illes Balears
Name: comunidad autonoma, dtype: object"
3300,Iberfier,televisió de vandellòs,tvvandellos.cat,,,,
3301,Iberfier,televisió sant cugat,tvsantcugat.cat,08173,Vallès Occidental,Barcelona,Cataluña
3302,Iberfier,temes d’avui,lanostrarevista.temesdavui.org,08008,Barcelonès,Barcelona,Cataluña
3303,Iberfier,terrassa digital,terrassadigital.cat,08222,Vallès Occidental,Barcelona,Cataluña
3304,Iberfier,terrassa informa,terrassainforma.com,08222,Vallès Occidental,Barcelona,Cataluña
3305,Iberfier,teveon,teveon.tv,43500,Baix Ebre,Tarragona,Cataluña
3306,Iberfier,the new barcelona post,thenewbarcelonapost.com,08003,Barcelonès,Barcelona,Cataluña
3307,Iberfier,tot ràdio,totradio.com,,,,
3308,Iberfier,totesport.cat,totesport.cat,08301,Maresme,Barcelona,Cataluña
3309,Iberfier,tottarragona.cat,tottarragona.cat,43003,Tarragonès,Tarragona,Cataluña
3310,Iberfier,tramuntana tv,tramuntanatv.com,17600,Alt Empordà,Girona,Cataluña
3311,Iberfier,tribuna,tribuna.cat,08025,Barcelonès,Barcelona,Cataluña
3312,Iberfier,tus noticias de la costera,tusnoticiasdelacostera.com,46600,"codigo postal
46600      La Ribera Alta
46600    La Hoya de Buñol
Name: comarca2, dtype: object","codigo postal
46600    Valencia/València
46600    Valencia/València
Name: provincia, dtype: object","codigo postal
46600    Comunidad Valenciana
46600    Comunidad Valenciana
Name: comunidad autonoma, dtype: object"
3313,Iberfier,tus noticias de la plana,tusnoticiasdelaplana.com,46600,"codigo postal
46600      La Ribera Alta
46600    La Hoya de Buñol
Name: comarca2, dtype: object","codigo postal
46600    Valencia/València
46600    Valencia/València
Name: provincia, dtype: object","codigo postal
46600    Comunidad Valenciana
46600    Comunidad Valenciana
Name: comunidad autonoma, dtype: object"
3314,Iberfier,tus noticias de la ribera,tusnoticiasdelaribera.com,46600,"codigo postal
46600      La Ribera Alta
46600    La Hoya de Buñol
Name: comarca2, dtype: object","codigo postal
46600    Valencia/València
46600    Valencia/València
Name: provincia, dtype: object","codigo postal
46600    Comunidad Valenciana
46600    Comunidad Valenciana
Name: comunidad autonoma, dtype: object"
3315,Iberfier,tus noticias de la safor,tusnoticiasdelasafor.com,46600,"codigo postal
46600      La Ribera Alta
46600    La Hoya de Buñol
Name: comarca2, dtype: object","codigo postal
46600    Valencia/València
46600    Valencia/València
Name: provincia, dtype: object","codigo postal
46600    Comunidad Valenciana
46600    Comunidad Valenciana
Name: comunidad autonoma, dtype: object"
3316,Iberfier,tv berguedà - bages,tvbergueda.alacarta.cat,08600,Berguedà,Barcelona,Cataluña
3317,Iberfier,tv costa brava,tvcostabrava.alacarta.cat,17248,"codigo postal
17248    Baix Empordà
17248    Baix Empordà
Name: comarca2, dtype: object","codigo postal
17248    Girona
17248    Girona
Name: provincia, dtype: object","codigo postal
17248    Cataluña
17248    Cataluña
Name: comunidad autonoma, dtype: object"
3318,Iberfier,tv girona,tvgirona.alacarta.cat,17001,Gironès,Girona,Cataluña
3319,Iberfier,tv ripollès,corisamediagrup.com,17500,Ripollès,Girona,Cataluña
3320,Iberfier,tv tossa,tvtossa.cat,17320,"codigo postal
17320    Baix Empordà
17320           Selva
Name: comarca2, dtype: object","codigo postal
17320    Girona
17320    Girona
Name: provincia, dtype: object","codigo postal
17320    Cataluña
17320    Cataluña
Name: comunidad autonoma, dtype: object"
3321,Iberfier,tv vilanova del vallès,tv.vilanovadelvalles.cat,08410,Vallès Oriental,Barcelona,Cataluña
3322,Iberfier,ua1 ràdio,ua1.cat,25006,Segrià,Lleida,Cataluña
3323,Iberfier,valencia fiesta y tradición,valenciafiestaytradicion.com,,,,
3324,Iberfier,valencia noticies,valencianoticies.com,46009,València,Valencia/València,Comunidad Valenciana
3325,Iberfier,vallès oriental televisió,votv.alacarta.cat,08028,Barcelonès,Barcelona,Cataluña
3326,Iberfier,vallirana televisió,vallirana.tv,,,,
3327,Iberfier,verificat,verificat.cat,08025,Barcelonès,Barcelona,Cataluña
3328,Iberfier,vicolot costabrava,vicolot.com,08500,Osona,Barcelona,Cataluña
3329,Iberfier,videojocscat,videojocscat.cat,08172,Vallès Occidental,Barcelona,Cataluña
3330,Iberfier,viladecans,viladecans.net,08840,Baix Llobregat,Barcelona,Cataluña
3331,Iberfier,vilaweb,vilaweb.cat,08001,Barcelonès,Barcelona,Cataluña
3332,Iberfier,vinaròs news,vinarosnews.net,12500,El Baix Maestrat,Castellón/Castelló,Comunidad Valenciana
3333,Iberfier,vox uji radio,radio.uji.es,12071,,,
3334,Iberfier,weekand sabadell,weekand.net,08202,Vallès Occidental,Barcelona,Cataluña
3335,Iberfier,weloba,weloba.cat,08006,Barcelonès,Barcelona,Cataluña
3336,CAC,3/24,www.ccma.cat,08970,Baix Llobregat,Barcelona,Cataluña
3337,CAC,alcanar ràdio,www.alcanarradio.org,43530,Montsià,Tarragona,Cataluña
3338,CAC,alcover ràdio,www.alcoveradio.cat,43460,Alt Camp,Tarragona,Cataluña
3339,CAC,banyoles televisió,www.banyolestv.cat,17820,Pla de l'Estany,Girona,Cataluña
3340,CAC,bas ràdio,www.basradio.50webs.com,17176,Garrotxa,Girona,Cataluña
3341,CAC,bellvei ràdio,www.bellvei.cat,43719,Baix Penedès,Tarragona,Cataluña
3342,CAC,cadena 100 barcelona,www.cadena100.es,08037,Barcelonès,Barcelona,Cataluña
3343,CAC,cadena 100 girona,www.cadena100.es,17600,Alt Empordà,Girona,Cataluña
3344,CAC,cadena 100 lleida,www.cadena100.es,25002,Segrià,Lleida,Cataluña
3345,CAC,cadena 100 reus-tarragona,www.cadena100.es,43209,,,
3346,CAC,cadena dial,www.cadenadial.com,25007,Segrià,Lleida,Cataluña
3347,CAC,cadena dial barcelona,www.cadenadial.com,08010,Barcelonès,Barcelona,Cataluña
3348,CAC,cadena dial ebre,www.cadenadial.com,43500,Baix Ebre,Tarragona,Cataluña
3349,CAC,cadena dial girona,www.cadenadial.com,17999,,,
3350,CAC,cadena dial penedès-garraf,www.cadenadial.com,08720,Alt Penedès,Barcelona,Cataluña
3351,CAC,cadena dial salou,www.cadenadial.com,43204,Baix Camp,Tarragona,Cataluña
3352,CAC,calafell ràdio,www.calafell.tv,43820,Baix Penedès,Tarragona,Cataluña
3353,CAC,caldes fm,www.caldesdemalavella.cat,17455,Selva,Girona,Cataluña
3354,CAC,canal 20 ràdio olèrdola,www.olerdola.cat,08734,"codigo postal
08734    Alt Penedès
08734    Alt Penedès
Name: comarca2, dtype: object","codigo postal
08734    Barcelona
08734    Barcelona
Name: provincia, dtype: object","codigo postal
08734    Cataluña
08734    Cataluña
Name: comunidad autonoma, dtype: object"
3355,CAC,canal 21 ebre,www.canal21ebre.com,43500,Baix Ebre,Tarragona,Cataluña
3356,CAC,canal 4,www.grup4.com,08036,Barcelonès,Barcelona,Cataluña
3356,CAC,canal 4,www.grup4.com,08960,Baix Llobregat,Barcelona,Cataluña
3359,CAC,canal reus tv,www.canalreustv.cat,43209,,,
3360,CAC,canal t.e.,canalte.xiptv.cat,43500,Baix Ebre,Tarragona,Cataluña
3361,CAC,canal taronja anoia,www.canaltaronja.cat,08700,Anoia,Barcelona,Cataluña
3362,CAC,canal taronja bages,www.canaltaronja.tv,08249,,,
3363,CAC,canal taronja osona,www.canaltaronja.tv,08500,Osona,Barcelona,Cataluña
3364,CAC,canal terrassa vallès,www.terrassadigital.cat,08229,,,
3365,CAC,catalunya informació,www.ccma.cat,08021,Barcelonès,Barcelona,Cataluña
3366,CAC,catalunya música,www.ccma.cat,08021,Barcelonès,Barcelona,Cataluña
3367,CAC,catalunya ràdio,www.ccma.cat,08021,Barcelonès,Barcelona,Cataluña
3368,CAC,cerdanyola ràdio,www.cerdanyola.info,08290,Vallès Occidental,Barcelona,Cataluña
3369,CAC,cugat ràdio,www.cugat.cat,08199,,,
3370,CAC,domenys ràdio,www.santjaumedelsdomenys.cat,43713,Baix Penedès,Tarragona,Cataluña
3371,CAC,empordà televisió,empordatv.xiptv.cat,17480,Alt Empordà,Girona,Cataluña
3372,CAC,emun fm ràdio albesa,www.emunfmradio.cat,25135,Noguera,Lleida,Cataluña
3373,CAC,emun fm ràdio alfarràs,www.emunfmradio.cat,25120,Segrià,Lleida,Cataluña
3374,CAC,emun fm ràdio alguaire,www.emunfmradio.cat,25125,Segrià,Lleida,Cataluña
3375,CAC,emun fm ràdio torrefarrera,www.emunfmradio.cat,25123,Segrià,Lleida,Cataluña
3376,CAC,esport3,www.ccma.cat,08970,Baix Llobregat,Barcelona,Cataluña
3377,CAC,etv,etv.xiptv.cat,08950,Baix Llobregat,Barcelona,Cataluña
3378,CAC,europa fm,www.europafm.com,08002,Barcelonès,Barcelona,Cataluña
3378,CAC,europa fm,www.europafm.com,25004,Segrià,Lleida,Cataluña
3378,CAC,europa fm,www.europafm.com,17001,Gironès,Girona,Cataluña
3378,CAC,europa fm,www.europafm.com,43004,Tarragonès,Tarragona,Cataluña
3378,CAC,europa fm,www.europafm.com,08800,Garraf,Barcelona,Cataluña
3384,CAC,girona fm,www.gironafm.cat,17002,Gironès,Girona,Cataluña
3385,CAC,hit tv,www.hittv.es,08099,,,
3386,CAC,icat,www.catradio.cat,08021,Barcelonès,Barcelona,Cataluña
3387,CAC,kiss fm,www.kissfm.es,08013,Barcelonès,Barcelona,Cataluña
3387,CAC,kiss fm,www.kissfm.es,08229,,,
3389,CAC,la cala ràdio,www.ametllamar.cat,43860,Baix Ebre,Tarragona,Cataluña
3390,CAC,la veu,www.santjoandelesabadesses.cat,17860,Ripollès,Girona,Cataluña
3391,CAC,l'espluga fm ràdio,www.esplugafmradio.info,43440,Conca de Barberà,Tarragona,Cataluña
3392,CAC,live fm,www.livefm.cat,17530,Ripollès,Girona,Cataluña
3393,CAC,lleida televisió,lleidatelevisio.xiptv.cat,25999,,,
3396,CAC,los40 catalunya,www.los40.com,08010,Barcelonès,Barcelona,Cataluña
